name,MOTU_1_LS_afcon_L286,MOTU_1_LS_afcon_L291,MOTU_1_LS_afcon_L292,MOTU_1_LS_afcon_L820,MOTU_2_LS_afmuy_L907,MOTU_3_LS_afrei_L773,MOTU_3_LS_afrei_L777,MOTU_3_LS_afrei_L778,MOTU_3_LS_afrei_L779,MOTU_4_LS_aftri_L179,MOTU_4_LS_aftri_L180,MOTU_4_LS_aftri_L182,MOTU_5_LS_brn_L930,MOTU_5_LS_brn_L931,MOTU_5_LS_brn_L932,MOTU_6_LS_con_L210,MOTU_6_LS_con_L211,MOTU_7_LS_elo_L1041,MOTU_7_LS_elo_L1046,MOTU_7_LS_elo_L1047,MOTU_7_LS_elo_L287,MOTU_7_LS_elo_L300,MOTU_7_LS_elo_L305,MOTU_7_LS_elo_L307,MOTU_7_LS_elo_L308,MOTU_7_LS_elo_L309,MOTU_8_LS_gar_L293,MOTU_8_LS_gar_L294,MOTU_8_LS_gar_L295,MOTU_8_LS_gar_L296,MOTU_8_LS_gar_L298,MOTU_9_LS_macR_B061,MOTU_9_LS_macR_B086,MOTU_9_LS_macR_B087,MOTU_9_LS_macR_B088,MOTU_9_LS_macR_B089,MOTU_10_LS_mac_B082,MOTU_10_LS_mac_L083,MOTU_10_LS_mac_L085,MOTU_10_LS_mac_L178,MOTU_10_LS_mac_L212,MOTU_10_LS_mac_L225,MOTU_10_LS_mac_L290,MOTU_10_LS_mac_L890,MOTU_10_LS_mac_L891,MOTU_11_LS_muy_L913,MOTU_11_LS_muy_L914,MOTU_11_LS_muy_L915,MOTU_12_LS_obt_B074,MOTU_12_LS_obt_B075,MOTU_12_LS_obt_B077,MOTU_12_LS_obt_B100,MOTU_12_LS_obt_B101,MOTU_12_LS_obt_B102,MOTU_12_LS_obt_B103,MOTU_12_LS_obt_L004,MOTU_12_LS_obt_L007,MOTU_12_LS_obt_L008,MOTU_12_LS_obt_L009,MOTU_12_LS_obt_L013,MOTU_12_LS_obt_L016,MOTU_12_LS_obt_L282,MOTU_12_LS_obt_L283,MOTU_12_LS_obt_L547,MOTU_12_LS_obt_L548,MOTU_13_LS_piv2_B140,MOTU_13_LS_piv2_B141,MOTU_13_LS_piv2_B142,MOTU_13_LS_piv2_B144,MOTU_14_LS_piv_B060,MOTU_14_LS_piv_B076,MOTU_14_LS_piv_B078,MOTU_14_LS_piv_B093,MOTU_14_LS_piv_B094,MOTU_14_LS_piv_B095,MOTU_14_LS_piv_B096,MOTU_14_LS_piv_B097,MOTU_14_LS_piv_B098,MOTU_14_LS_piv_B099,MOTU_14_LS_piv_L002,MOTU_14_LS_piv_L003,MOTU_14_LS_piv_L005,MOTU_14_LS_piv_L006,MOTU_14_LS_piv_L010,MOTU_14_LS_piv_L011,MOTU_14_LS_piv_L014,MOTU_14_LS_piv_L284,MOTU_14_LS_piv_L371,MOTU_15_LS_rei_B072,MOTU_15_LS_rei_B073,MOTU_15_LS_rei_L338,MOTU_15_LS_rei_L339,MOTU_15_LS_rei_L341,MOTU_15_LS_rei_L342,MOTU_15_LS_rei_L343,MOTU_15_LS_rei_L353,MOTU_15_LS_rei_L355,MOTU_16_LS_sil_L084,MOTU_17_LS_sp08_B031,MOTU_17_LS_sp08_B070,MOTU_17_LS_sp08_B071,MOTU_17_LS_sp08_B090,MOTU_17_LS_sp08_L253,MOTU_17_LS_sp08_L266,MOTU_17_LS_sp08_L267,MOTU_17_LS_sp08_L268,MOTU_17_LS_sp08_L269,MOTU_17_LS_sp08_L314,MOTU_17_LS_sp08_L315,MOTU_17_LS_sp08_L316,MOTU_17_LS_sp08_L320,MOTU_18_LS_tri_L519,MOTU_18_LS_tri_L618,MOTU_18_LS_tri_L621,MOTU_18_LS_tri_L690,MOTU_18_LS_tri_L955
MOTU_14_LS_piv_B076,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_B078,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_B093,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_B094,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_B095,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_B096,7.84154,7.84154,7.84154,7.84154,12.80667,8.81433,8.81433,8.81433,8.81433,14.203,14.203,14.203,9.03874,9.03874,9.03874,7.45766,7.45766,5.05111,5.05111,5.05111,5.2346,5.05111,5.05111,5.05111,5.05111,5.05111,7.86452,7.86452,7.86452,7.86452,7.86452,11.71561,12.09743,12.09743,12.09743,12.09743,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,13.58005,13.58005,13.58005,4.86829,4.86829,4.86829,5.04422,5.2206,5.2206,5.2206,4.86829,4.86829,5.05111,4.86829,4.86829,4.86829,4.86829,4.86829,4.86829,4.86829,1.00758,0.83838,0.83838,0.83838,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,3.07978,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,12.33545,12.33545,12.33545,12.33545,12.33545
MOTU_14_LS_piv_B097,7.84154,7.84154,7.84154,7.84154,12.80667,8.81433,8.81433,8.81433,8.81433,14.203,14.203,14.203,9.03874,9.03874,9.03874,7.45766,7.45766,5.05111,5.05111,5.05111,5.2346,5.05111,5.05111,5.05111,5.05111,5.05111,7.86452,7.86452,7.86452,7.86452,7.86452,11.71561,12.09743,12.09743,12.09743,12.09743,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,13.58005,13.58005,13.58005,4.86829,4.86829,4.86829,5.04422,5.2206,5.2206,5.2206,4.86829,4.86829,5.05111,4.86829,4.86829,4.86829,4.86829,4.86829,4.86829,4.86829,1.00758,0.83838,0.83838,0.83838,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,3.07978,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,12.33545,12.33545,12.33545,12.33545,12.33545
MOTU_14_LS_piv_B098,7.84154,7.84154,7.84154,7.84154,12.80667,8.81433,8.81433,8.81433,8.81433,14.203,14.203,14.203,9.03874,9.03874,9.03874,7.45766,7.45766,5.05111,5.05111,5.05111,5.2346,5.05111,5.05111,5.05111,5.05111,5.05111,7.86452,7.86452,7.86452,7.86452,7.86452,11.71561,12.09743,12.09743,12.09743,12.09743,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,13.58005,13.58005,13.58005,4.86829,4.86829,4.86829,5.04422,5.2206,5.2206,5.2206,4.86829,4.86829,5.05111,4.86829,4.86829,4.86829,4.86829,4.86829,4.86829,4.86829,1.00758,0.83838,0.83838,0.83838,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,3.07978,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,12.33545,12.33545,12.33545,12.33545,12.33545
MOTU_14_LS_piv_B099,7.84154,7.84154,7.84154,7.84154,12.80667,8.81433,8.81433,8.81433,8.81433,14.203,14.203,14.203,9.03874,9.03874,9.03874,7.45766,7.45766,5.05111,5.05111,5.05111,5.2346,5.05111,5.05111,5.05111,5.05111,5.05111,7.86452,7.86452,7.86452,7.86452,7.86452,11.71561,12.09743,12.09743,12.09743,12.09743,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,12.57816,13.58005,13.58005,13.58005,4.86829,4.86829,4.86829,5.04422,5.2206,5.2206,5.2206,4.86829,4.86829,5.05111,4.86829,4.86829,4.86829,4.86829,4.86829,4.86829,4.86829,1.00758,0.83838,0.83838,0.83838,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,0.16688,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,8.81433,3.07978,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,12.33545,12.33545,12.33545,12.33545,12.33545
MOTU_14_LS_piv_L002,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_L003,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_L005,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_L006,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_L010,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_L011,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_L014,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_L284,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_14_LS_piv_L371,7.66011,7.66011,7.66011,7.66011,12.61464,8.63101,8.63101,8.63101,8.63101,14.00741,14.00741,14.00741,8.85522,8.85522,8.85522,7.27697,7.27697,4.8753,4.8753,4.8753,5.05845,4.8753,4.8753,4.8753,4.8753,4.8753,7.6833,7.6833,7.6833,7.6833,7.6833,11.52548,11.90626,11.90626,11.90626,11.90626,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,12.3865,13.38591,13.38591,13.38591,4.69282,4.69282,4.69282,4.86829,5.04422,5.04422,5.04422,4.69282,4.69282,4.8753,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,4.69282,0.83915,0.67024,0.67024,0.67024,0.0,0.0,0.0,0.0,0.0,0.0,0.16688,0.16688,0.16688,0.16688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,2.90764,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,4.51779,12.14404,12.14404,12.14404,12.14404,12.14404
MOTU_15_LS_rei_B072,6.14484,6.14484,6.14484,6.14484,9.38004,0.67115,0.67115,0.67115,0.67115,11.52548,11.52548,11.52548,9.22274,9.22274,9.22274,6.89674,6.89674,7.28759,7.28759,7.28759,7.47916,7.28759,7.28759,7.28759,7.28759,7.28759,9.02472,9.02472,9.02472,9.02472,9.02472,9.91244,9.91244,9.91244,9.91244,9.91244,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,11.74654,11.74654,11.74654,7.67147,7.67147,7.67147,7.85279,8.03459,8.03459,7.84154,7.67147,7.67147,7.86452,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,9.20881,9.40722,9.40722,9.40722,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.81433,8.81433,8.81433,8.81433,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65205,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,9.34296,9.34296,9.34296,9.34296,9.34296
MOTU_15_LS_rei_B073,6.14484,6.14484,6.14484,6.14484,9.38004,0.67115,0.67115,0.67115,0.67115,11.52548,11.52548,11.52548,9.22274,9.22274,9.22274,6.89674,6.89674,7.28759,7.28759,7.28759,7.47916,7.28759,7.28759,7.28759,7.28759,7.28759,9.02472,9.02472,9.02472,9.02472,9.02472,9.91244,9.91244,9.91244,9.91244,9.91244,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,10.16402,11.74654,11.74654,11.74654,7.67147,7.67147,7.67147,7.85279,8.03459,8.03459,7.84154,7.67147,7.67147,7.86452,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,7.67147,9.20881,9.40722,9.40722,9.40722,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.81433,8.81433,8.81433,8.81433,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,8.63101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65205,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,6.53821,9.34296,9.34296,9.34296,9.34296,9.34296
